Age;Work_Type;Marital_Status;Level_Education;Delinquent_Credit;Housing_Credit;Personal_Credit;Contact_Month;Contact_Day_Week;Call_Duration;Number_Calls
40;2;1;2;1;1;1;11;1;1;4
24;1;0;0;1;0;0;10;2;2;5
57;3;2;2;0;1;0;7;4;2;5
21;10;1;1;0;1;0;7;5;4;4
22;10;2;2;1;0;0;7;4;4;2
37;2;1;0;0;0;0;10;5;2;1
59;1;0;3;1;1;0;12;5;5;2
49;9;2;1;1;1;0;7;4;4;2
35;1;1;1;1;1;0;9;2;3;2
25;9;2;1;0;0;0;3;1;1;4
47;2;1;1;1;1;0;10;3;4;1
35;7;2;2;0;0;1;10;5;4;3
37;5;0;0;1;0;1;5;4;5;2
33;1;1;1;1;0;1;10;1;4;5
48;3;2;1;0;0;1;9;1;5;4
31;0;2;1;1;0;1;11;4;4;3
28;10;1;2;0;0;1;11;2;1;5
59;9;0;3;0;0;1;8;1;5;1
40;8;2;3;0;0;0;11;4;6;1
23;5;2;3;1;1;0;2;5;1;4
43;4;1;0;0;1;1;8;3;1;2
41;4;2;2;1;1;0;9;5;5;1
60;8;0;0;1;0;0;11;4;3;1
48;9;1;0;1;1;1;10;4;6;2
51;8;2;1;1;0;1;7;4;6;2
58;7;2;2;1;0;1;3;4;5;2
29;2;0;1;1;1;1;4;1;1;4
53;9;2;1;0;0;0;10;4;6;5
32;0;1;1;1;0;0;5;3;5;1
46;7;1;1;1;1;1;5;5;4;2
56;8;2;0;0;0;0;6;1;5;3
36;9;1;0;1;0;0;7;1;6;1
39;9;0;1;0;0;0;9;5;2;4
59;0;2;1;0;0;1;5;5;5;3
48;6;2;3;1;1;1;6;4;6;2
43;8;0;0;0;0;0;9;2;6;3
57;4;0;0;1;0;0;3;3;1;2
42;8;1;3;0;1;0;9;2;3;2
38;2;2;0;1;1;0;3;1;1;2
42;2;1;3;0;0;0;11;1;2;5
52;7;2;1;0;0;1;5;3;5;3
28;8;1;0;1;0;0;2;4;4;5
30;2;0;0;1;0;1;2;5;6;4
23;7;0;1;0;0;1;2;4;1;3
35;9;0;2;0;0;1;9;3;6;1
41;5;2;1;0;0;1;10;1;4;2
35;4;0;1;1;0;1;3;2;5;4
29;7;1;3;0;0;0;6;3;2;2
31;4;0;2;0;1;0;7;1;1;1
22;10;1;3;1;1;0;11;4;2;4
35;2;0;1;1;1;1;8;1;4;5
47;5;0;2;0;1;1;2;3;4;3
60;7;0;1;1;1;0;5;1;6;2
27;3;1;0;0;0;0;6;1;4;3
23;7;0;3;0;1;1;9;1;4;4
28;0;2;3;1;1;1;12;3;2;4
51;0;0;2;1;0;0;4;5;1;2
35;9;0;1;0;0;0;3;1;6;1
51;1;1;3;0;0;1;12;1;6;1
54;4;2;0;1;1;0;2;1;6;4
40;4;2;2;0;0;0;11;1;4;2
33;2;1;3;1;1;0;12;4;1;3
23;7;2;3;0;0;0;6;4;6;1
33;4;1;0;0;0;1;11;1;3;3
29;2;0;2;1;0;0;4;2;6;4
52;9;0;0;1;1;0;8;5;4;4
54;0;1;3;0;1;1;7;2;6;5
42;3;2;2;0;0;0;11;1;4;3
54;9;0;3;1;1;0;4;5;1;5
51;1;2;2;0;1;1;2;1;5;1
40;10;2;3;1;1;0;11;4;6;1
58;5;1;2;1;1;0;11;2;4;4
44;6;2;3;0;0;1;7;2;1;1
60;10;1;0;1;1;1;6;3;2;5
21;10;1;2;0;0;0;3;2;2;2
29;8;0;0;0;0;1;10;3;6;3
35;0;2;3;0;0;0;11;1;6;4
45;9;1;2;0;1;1;6;2;1;2
46;3;2;2;1;1;1;12;3;6;1
58;1;0;2;0;0;1;6;2;3;1
21;1;0;0;1;1;0;5;5;5;2
25;2;2;0;1;0;0;5;5;4;4
54;6;0;0;1;0;1;10;2;6;1
23;2;0;3;0;0;1;6;2;2;5
49;6;2;2;1;0;0;7;5;3;2
53;10;0;0;0;1;0;6;2;6;1
32;9;1;0;0;1;0;11;5;2;1
54;3;0;0;0;1;1;7;4;2;2
57;0;1;0;1;1;1;4;4;4;3
56;1;1;0;0;1;1;11;1;2;5
59;1;0;2;1;0;1;2;2;1;2
33;1;1;1;1;1;0;2;1;3;5
24;7;2;2;1;0;0;2;5;3;3
25;6;2;3;0;0;0;4;3;4;3
58;1;2;3;1;1;0;6;5;4;5
34;10;2;2;1;0;1;4;4;4;3
44;1;1;2;0;0;0;11;1;1;3
42;8;1;0;1;0;0;4;3;2;2
45;1;1;2;1;1;1;9;2;6;1
42;4;2;3;1;1;1;12;1;2;1
41;7;0;0;0;0;1;6;2;4;1
59;4;2;0;0;1;0;12;1;5;5
31;3;2;0;0;1;1;3;4;6;1
59;9;1;3;1;0;1;8;2;1;5
51;7;0;0;1;1;0;3;5;1;2
20;4;1;1;1;0;1;3;5;3;4
30;0;1;0;1;0;1;12;1;1;1
48;6;0;2;1;1;1;4;2;1;5
51;9;2;3;0;1;1;5;1;2;4
51;10;1;1;0;1;0;6;1;2;1
24;7;0;2;0;0;1;8;3;1;3
53;1;2;2;0;0;0;5;4;4;3
52;2;0;2;1;1;0;5;2;6;4
20;3;1;3;0;0;0;2;3;3;5
31;0;2;2;0;1;0;8;5;2;5
60;6;1;2;0;0;0;4;3;4;2
24;2;1;2;0;1;1;10;4;1;4
37;9;2;1;1;0;0;3;5;3;2
54;3;2;1;1;1;1;11;2;2;2
59;1;0;2;0;1;0;4;2;6;3
35;0;2;3;1;1;0;7;5;3;5
36;0;1;3;1;1;0;12;3;3;1
51;1;1;1;1;0;0;3;5;6;5
60;3;0;3;1;1;1;3;4;2;5
37;0;2;1;1;0;1;2;4;4;3
33;9;0;2;0;0;0;4;2;6;5
28;5;1;2;1;0;0;12;1;6;2
34;8;0;1;0;0;1;4;5;5;4
46;7;0;2;0;0;1;7;1;1;1
51;3;1;1;1;0;0;5;1;6;1
23;3;1;0;0;0;0;10;5;4;1
22;1;0;3;0;0;0;9;1;3;3
54;10;0;0;1;0;0;5;5;5;2
30;7;2;3;1;1;0;3;4;3;5
53;9;2;1;0;0;0;6;4;3;3
47;0;0;1;1;1;0;12;5;2;2
36;3;1;1;0;0;0;7;2;4;2
57;2;0;2;1;1;1;10;1;3;1
45;2;1;2;1;0;0;8;3;2;1
21;2;0;2;1;0;0;4;4;3;1
30;6;0;1;1;1;0;6;5;1;4
25;2;2;1;1;1;1;10;2;1;3
29;8;0;2;0;0;0;12;5;3;5
54;2;2;1;0;1;1;3;1;6;4
31;9;1;0;1;1;1;10;4;3;2
60;1;0;2;0;1;0;9;4;6;3
60;0;0;3;1;1;1;8;1;1;4
52;8;1;2;1;0;1;10;4;6;3
45;8;0;0;1;1;0;12;4;4;4
20;3;0;0;1;0;0;10;2;1;2
32;3;2;0;0;0;1;4;2;2;1
59;5;1;0;0;1;0;3;2;1;1
57;2;0;0;1;0;0;11;5;5;1
21;7;1;1;1;1;1;4;4;4;3
52;3;1;0;0;1;1;4;2;4;5
43;8;1;0;1;0;1;10;5;6;4
22;9;0;0;1;1;1;4;3;2;5
44;9;1;0;1;1;0;10;2;3;1
33;5;0;0;0;1;1;7;2;4;2
29;2;2;0;0;0;1;9;5;6;2
44;2;0;1;1;0;0;9;2;3;1
20;3;0;0;1;0;0;4;4;5;4
43;0;2;2;0;1;1;9;5;3;3
56;9;2;3;1;1;0;3;1;5;5
56;9;1;0;0;1;1;2;4;3;2
53;4;1;1;1;1;0;6;1;1;4
45;5;1;0;0;0;0;6;5;3;4
27;4;2;2;0;1;1;3;4;2;4
51;9;1;2;1;1;1;6;5;5;2
43;7;1;2;1;1;1;4;3;2;3
26;6;0;0;0;1;0;11;1;5;5
34;3;0;1;1;0;1;4;1;6;2
50;4;1;3;0;0;1;9;1;5;3
35;2;2;1;0;0;0;9;4;2;2
42;6;2;2;1;0;0;7;5;3;2
25;9;0;2;0;0;1;10;4;3;1
45;3;2;1;1;1;0;7;3;4;4
58;3;1;3;1;1;0;9;5;4;5
46;1;1;2;1;1;0;5;3;1;1
57;3;0;3;0;1;0;3;2;4;3
53;0;2;2;1;0;0;12;2;2;5
28;9;0;3;0;0;1;12;5;2;1
43;6;2;3;1;1;1;4;1;4;2
53;4;0;3;1;1;0;6;4;5;2
21;6;1;3;0;0;1;10;3;5;3
58;7;0;1;0;0;0;7;5;3;3
46;3;2;2;0;1;1;2;4;1;5
34;0;2;1;1;0;1;6;4;2;4
44;10;0;1;0;1;1;6;1;6;4
38;7;2;0;0;0;1;4;5;6;1
42;4;0;2;0;1;1;10;5;6;5
40;10;2;2;0;0;1;4;4;1;4
39;8;2;2;0;1;0;3;1;4;1
30;4;1;3;0;0;0;6;1;4;1
33;5;0;1;0;1;1;10;4;2;1
23;0;1;1;0;0;0;9;5;4;1
22;0;1;2;0;0;0;2;2;5;4
42;2;0;1;1;0;0;6;5;6;2
44;0;1;0;1;1;0;3;3;2;1
53;2;1;2;0;1;0;10;2;6;2
55;9;1;1;1;0;0;2;1;5;2
23;0;1;1;1;1;0;3;4;6;1
51;6;0;3;0;1;0;9;3;3;1
22;0;1;1;1;0;0;7;2;2;5
39;2;1;0;0;1;1;10;4;3;5
48;5;0;0;0;0;1;8;1;1;1
32;8;0;3;0;0;1;12;2;2;5
21;9;0;2;0;0;0;12;2;4;4
20;5;1;0;1;0;1;9;4;1;2
34;10;0;2;0;1;1;4;2;2;2
38;0;2;3;1;0;0;12;1;6;1
49;1;2;1;0;0;1;10;5;2;1
36;5;0;0;0;0;1;10;3;3;3
51;6;1;1;1;1;0;9;1;2;2
35;4;1;2;0;1;1;5;5;1;4
37;10;2;1;1;0;1;7;3;1;2
26;4;1;1;1;0;0;8;1;5;5
36;3;2;0;0;1;0;8;2;4;5
47;5;2;0;1;1;1;6;2;1;4
35;6;1;1;1;0;0;6;5;1;4
29;9;0;1;0;0;0;11;1;1;2
46;4;1;0;1;0;1;2;2;1;5
28;10;2;1;0;1;0;11;4;2;2
52;1;0;1;1;0;1;2;2;2;1
55;6;1;3;0;1;1;6;4;4;4
45;2;0;3;1;1;1;6;5;4;4
31;10;2;2;0;1;0;11;1;5;1
24;5;1;3;1;0;1;8;1;3;1
38;7;0;0;0;0;0;8;5;2;2
52;5;0;1;0;1;0;11;4;6;4
39;8;2;1;1;0;0;5;3;3;2
24;0;0;1;0;1;1;9;4;5;1
22;5;1;3;1;1;0;7;4;2;2
22;0;1;3;1;1;1;12;4;6;4
34;7;2;2;1;1;0;5;5;1;1
54;1;0;3;0;0;1;4;3;2;1
31;7;1;3;0;0;0;7;3;3;2
44;4;0;0;0;1;0;3;3;6;5
42;8;1;0;0;1;1;9;2;3;4
47;3;2;2;0;1;0;11;1;4;5
23;0;0;3;1;1;0;5;1;2;1
53;9;2;3;1;0;1;5;5;5;5
31;10;2;3;0;0;1;6;5;2;3
22;2;0;0;0;1;1;8;2;1;1
20;5;2;0;0;0;0;12;1;3;5
31;3;2;2;0;0;1;5;5;6;5
28;6;1;0;1;0;0;3;2;1;5
24;1;0;2;1;0;0;6;4;2;5
20;2;1;1;1;1;0;12;2;5;3
25;6;0;3;1;0;0;9;3;4;5
24;7;1;0;1;0;0;3;5;2;1
31;0;0;1;1;1;1;11;3;2;5
40;6;0;1;1;0;1;11;3;3;5
25;6;1;0;0;0;0;12;5;4;2
25;0;0;2;1;0;0;5;2;5;4
46;5;1;0;1;1;0;3;3;5;2
53;8;0;3;0;1;1;3;2;1;4
41;1;0;3;1;1;1;4;3;2;2
38;7;2;2;0;1;1;10;5;2;2
48;3;2;0;0;0;1;6;5;4;3
35;7;1;1;1;0;1;2;3;4;1
60;4;2;1;1;0;1;12;3;3;4
46;7;2;3;0;1;0;7;1;3;5
53;8;2;3;0;1;1;11;4;4;4
37;1;0;1;0;1;0;11;1;2;5
48;6;1;0;0;0;0;12;4;6;3
29;1;1;2;0;0;0;12;4;1;2
23;3;1;2;1;1;1;3;1;2;5
21;8;0;1;1;1;1;10;1;3;5
22;7;1;2;1;0;1;11;4;2;2
51;2;2;1;0;1;1;11;5;2;2
48;0;1;3;1;0;0;12;4;5;1
38;1;1;1;0;0;1;12;1;5;2
21;4;1;0;1;0;1;6;4;1;3
34;0;2;0;1;0;1;9;3;2;1
44;0;0;2;1;1;1;12;1;1;2
27;0;2;1;0;0;1;5;2;2;5
47;5;0;0;1;1;1;11;5;6;5
34;10;2;3;1;0;0;3;3;2;1
33;4;1;1;0;0;0;9;4;4;3
30;10;0;1;0;0;0;3;1;1;3
36;8;1;1;0;1;1;2;1;4;2
56;7;0;1;0;1;0;7;1;1;2
35;5;2;0;0;1;1;6;1;3;2
42;8;2;3;0;1;1;10;5;3;3
34;9;0;2;0;0;1;5;1;6;4
40;9;0;2;0;0;0;3;5;2;4
30;10;2;2;0;0;0;8;3;2;3
23;2;2;0;1;0;1;5;5;2;2
51;3;2;0;0;0;1;10;3;1;3
22;6;0;1;1;0;1;6;5;5;5
22;4;1;1;0;1;0;11;4;3;1
48;8;2;3;1;1;0;7;5;4;5
49;8;0;2;1;1;1;11;2;1;1
43;7;1;3;1;1;0;2;1;2;2
38;8;0;0;1;0;1;10;5;1;1
21;6;1;2;1;1;1;11;3;4;4
20;10;0;0;1;1;1;2;4;2;5
22;0;1;0;0;0;1;7;3;5;4
56;0;0;2;1;1;0;3;3;2;3
20;6;0;1;1;0;1;2;1;6;1
53;6;1;0;1;0;0;3;2;5;1
54;6;2;0;0;1;0;2;3;4;5
53;10;0;0;1;1;1;5;5;2;1
22;7;0;0;0;0;0;12;3;2;4
22;9;0;2;0;0;0;3;2;3;2
30;5;1;1;0;1;0;9;1;4;4
27;3;0;2;1;0;1;10;1;3;5
31;0;0;0;1;1;0;4;3;1;3
25;2;0;3;1;1;0;5;4;6;5
25;10;1;2;1;1;0;2;4;3;1
20;5;0;0;0;1;0;11;2;1;5
57;4;2;1;1;0;1;3;1;4;3
49;3;1;0;0;1;0;8;1;5;4
25;10;0;2;0;1;0;4;3;4;5
53;9;2;3;1;1;1;3;4;2;1
60;8;2;0;0;1;1;12;2;2;1
36;6;2;3;0;1;1;11;4;2;4
41;7;1;2;0;0;1;3;3;2;5
27;10;1;3;0;1;1;2;4;5;5
27;5;0;0;0;0;1;6;1;5;1
35;4;2;1;0;1;1;7;5;6;5
34;6;0;0;0;1;0;9;2;5;4
47;5;0;3;1;1;1;8;5;3;4
58;5;2;1;1;1;1;3;1;5;1
24;1;0;3;1;1;1;2;2;1;3
45;10;1;2;0;1;0;8;3;1;2
25;3;0;1;1;0;1;4;1;3;1
57;6;0;0;1;0;0;6;3;6;2
57;10;2;2;1;1;0;3;1;4;4
32;6;0;3;0;1;0;10;1;6;5
42;8;0;1;0;1;0;8;3;5;2
27;3;1;1;1;1;1;8;5;6;4
49;4;2;1;1;0;1;2;4;3;4
52;7;0;3;1;0;1;11;5;3;5
59;8;1;3;1;1;1;7;5;2;5
29;6;2;3;1;1;0;5;4;6;5
55;6;2;1;1;0;1;10;3;2;2
23;1;0;2;1;1;0;9;4;3;3
29;5;1;3;0;0;0;2;1;3;5
33;5;0;3;0;1;0;4;5;1;3
22;7;2;3;0;1;1;5;4;5;4
56;4;1;1;1;1;0;2;1;2;3
28;5;0;0;1;1;0;3;5;2;2
55;3;0;2;1;1;1;8;2;2;5
25;10;0;3;1;1;0;3;3;3;4
47;8;0;3;0;0;0;8;2;6;5
49;4;1;3;1;0;1;8;1;5;4
41;10;2;0;1;1;1;8;1;6;4
29;6;1;0;0;0;1;12;3;1;2
43;0;2;0;1;0;1;11;3;1;5
48;9;2;0;0;0;1;10;5;6;4
48;2;0;3;1;1;0;9;1;4;4
33;6;2;1;0;0;0;7;2;2;5
54;3;0;0;1;0;1;4;3;6;1
44;1;2;2;0;1;0;7;3;2;2
55;8;1;0;1;0;0;9;4;1;2
25;0;0;2;1;0;1;2;5;1;1
36;2;2;2;1;0;1;6;5;4;4
53;6;0;1;0;1;1;3;4;5;2
54;7;1;3;1;0;1;6;4;1;3
22;1;1;0;1;0;1;6;5;5;1
36;7;0;3;1;1;0;10;2;1;3
27;0;2;3;0;1;0;11;1;3;5
60;7;2;2;0;1;0;2;4;3;1
22;1;1;1;1;1;0;2;2;6;4
45;9;0;2;0;0;0;4;4;6;4
30;0;2;0;1;0;0;4;5;2;3
42;9;0;1;1;1;1;2;1;4;3
51;2;0;2;0;1;1;9;3;1;2
60;2;1;0;0;1;0;10;5;1;2
40;9;1;3;0;0;0;12;3;1;3
39;5;0;0;0;1;1;8;5;6;3
55;1;1;1;1;1;0;7;1;2;3
60;0;1;2;1;1;0;2;5;5;2
28;10;2;2;0;1;0;2;4;3;1
29;7;1;0;0;0;0;4;5;4;4
56;3;1;2;1;0;1;4;1;5;1
60;2;0;3;1;1;0;8;3;2;5
41;10;2;1;0;0;0;3;3;2;5
31;1;0;3;0;1;0;8;2;4;2
23;10;2;3;0;0;1;10;3;4;2
57;6;0;2;1;0;0;10;5;5;4
47;2;1;3;0;1;1;3;5;3;1
40;3;2;1;0;0;0;10;1;2;3
26;5;1;0;1;0;1;12;5;3;5
53;7;2;3;1;0;0;8;1;4;5
28;0;2;3;0;0;0;6;5;1;5
34;3;1;3;0;1;1;7;4;5;4
58;10;0;2;0;1;0;10;2;4;1
20;9;1;2;1;0;0;4;5;5;1
34;5;2;2;1;1;0;10;3;1;4
24;8;1;3;1;1;0;12;4;3;2
44;6;2;2;0;1;0;5;4;4;2
43;7;0;1;0;1;0;11;1;4;2
30;9;2;1;1;1;1;5;5;5;1
52;1;0;3;0;1;0;7;3;2;4
46;5;1;3;1;1;1;9;5;1;3
58;5;2;2;0;1;0;10;4;4;5
40;9;1;3;0;0;1;10;4;3;1
56;8;1;3;0;1;0;2;1;4;3
54;4;1;3;1;0;1;11;5;3;5
26;3;0;2;1;0;0;10;5;3;5
54;1;0;0;0;0;1;10;4;4;3
45;5;1;3;0;0;1;9;2;6;3
47;3;1;0;0;0;1;3;1;4;3
57;7;0;0;1;1;1;12;2;2;5
24;3;1;2;0;0;1;2;5;3;2
23;6;0;0;1;0;1;3;4;6;3
45;1;1;2;0;0;1;4;3;1;4
49;7;2;3;1;1;0;2;2;3;2
35;3;2;3;0;0;0;4;3;6;4
51;9;0;0;0;0;0;3;5;2;3
28;9;1;0;0;0;0;5;2;4;1
22;6;0;0;1;0;1;10;5;6;5
60;9;2;0;0;1;1;8;3;1;3
28;9;1;2;1;0;1;11;5;4;2
35;4;2;0;0;1;0;5;5;1;3
45;4;2;0;1;0;1;2;4;6;2
40;7;0;0;1;1;1;3;4;6;2
48;1;2;1;1;1;1;3;5;4;5
22;9;2;3;0;1;1;7;3;6;4
36;5;1;0;0;1;1;5;1;1;4
22;1;1;3;1;1;1;2;3;2;4
47;0;2;3;1;0;1;12;1;3;2
39;9;0;2;1;1;0;10;1;3;2
41;7;0;2;1;0;1;3;5;1;3
22;8;0;0;1;1;1;2;3;1;2
33;8;0;0;1;0;1;4;2;3;1
39;0;0;3;1;0;1;10;5;6;2
35;6;1;3;1;1;0;5;1;6;1
24;7;0;3;1;0;0;11;1;6;5
56;6;1;1;1;1;1;9;2;3;2
50;0;0;1;0;0;1;4;5;5;1
50;1;2;2;0;0;1;3;1;6;2
50;0;2;2;0;1;0;4;4;2;3
57;5;1;2;1;1;0;9;2;6;2
49;9;2;0;0;0;0;2;5;4;5
29;4;2;1;1;1;1;6;3;3;5
53;5;2;1;0;1;1;4;3;5;2
46;7;2;2;0;0;1;9;4;5;5
44;9;1;2;1;0;0;2;4;5;2
53;4;2;0;1;1;0;7;5;6;2
32;6;1;2;1;1;1;5;5;5;5
43;0;0;2;1;1;1;5;5;6;5
54;0;0;2;0;0;0;10;4;4;4
20;4;2;0;0;1;1;7;3;5;1
50;6;0;1;0;0;0;12;2;4;4
37;1;0;2;0;0;1;4;3;3;5
34;1;0;1;0;0;0;5;4;3;3
58;2;0;3;1;1;0;10;5;2;1
31;2;1;3;1;1;1;8;1;6;4
33;7;2;2;1;0;0;9;5;4;4
31;5;1;2;0;0;1;7;2;5;1
32;8;1;1;0;0;1;12;3;2;2
21;5;0;3;0;0;1;2;3;4;4
38;3;0;3;0;0;0;8;2;1;5
29;2;1;3;0;0;0;7;4;4;4
35;1;2;3;1;0;1;11;4;5;4
51;10;2;3;1;1;0;2;3;3;4
41;9;0;1;0;1;0;4;3;4;4
35;1;2;2;1;1;1;7;3;3;5
30;8;1;2;1;0;0;10;4;5;5
31;7;2;3;1;0;0;4;3;1;1
33;9;2;0;0;1;0;8;3;2;1
53;5;0;3;1;1;1;4;1;3;3
32;10;0;1;1;0;1;7;4;3;2
23;4;1;3;0;1;1;6;1;1;5
58;10;0;0;1;1;1;2;1;1;1
20;5;0;0;1;1;1;7;4;4;1
41;6;2;3;1;1;1;3;4;3;3
59;3;0;0;0;0;1;4;1;6;1
29;8;1;0;0;1;1;9;1;2;5
38;6;0;0;0;0;1;5;4;4;3
56;9;1;2;1;1;0;4;5;4;1
44;0;1;1;1;1;0;9;1;6;3
54;9;2;3;1;0;1;7;4;5;3
41;1;2;3;1;0;1;7;4;5;3
37;9;2;3;0;1;1;12;4;2;4
54;6;2;2;1;1;1;3;1;3;3
30;1;1;2;1;0;0;3;4;3;2
59;3;2;2;0;1;1;5;5;2;4
60;8;1;2;0;0;0;5;3;2;4
21;10;1;3;0;1;0;6;5;1;1
23;6;2;1;0;1;0;11;2;2;2
58;2;0;1;1;0;0;9;1;3;1
39;0;1;2;0;0;0;5;5;4;1
42;0;1;0;1;0;0;12;4;1;4
28;7;1;2;0;1;0;7;2;1;4
29;7;2;1;1;1;0;8;5;3;5
25;3;1;2;0;0;1;5;2;5;1
46;3;0;3;0;0;1;8;1;4;3
23;3;2;3;1;0;1;6;5;6;2
43;10;0;2;1;1;1;10;4;5;5
57;3;2;1;1;1;1;9;2;1;5
50;10;0;1;1;1;0;12;5;2;2
45;4;0;0;0;1;1;7;2;4;5
21;6;2;2;1;1;0;10;4;6;5
42;6;0;0;0;1;1;8;4;6;2
22;4;1;2;1;1;0;4;5;1;4
35;3;0;2;1;0;1;8;5;6;2
57;8;2;3;0;1;0;2;5;3;5
39;7;2;3;0;1;1;8;3;3;2
31;8;2;0;0;1;0;10;1;1;4
23;5;1;1;0;0;0;8;3;4;4
55;6;0;0;0;0;0;3;4;4;2
42;3;1;0;1;0;0;3;2;4;1
40;0;0;1;0;1;0;2;1;3;3
20;7;0;1;0;0;1;3;5;2;2
60;3;2;0;1;1;0;2;1;4;1
45;6;1;1;0;0;1;5;5;5;4
38;0;0;1;0;1;1;7;3;1;3
25;5;2;0;0;0;1;10;5;5;5
25;8;0;3;0;1;1;9;5;2;5
46;3;0;0;1;1;1;12;3;1;3
39;8;2;0;1;0;1;11;3;6;4
60;2;1;2;1;1;1;7;4;3;4
46;4;2;1;1;1;0;6;2;2;1
57;0;0;2;1;1;1;12;2;5;3
32;1;1;2;0;0;1;2;4;3;5
27;4;2;3;1;0;0;12;3;2;2
34;6;1;2;1;1;1;11;3;5;4
26;0;2;2;1;0;1;10;5;3;2
27;6;2;0;1;0;0;8;3;4;4
36;6;0;1;1;0;0;11;5;1;3
52;9;0;0;1;0;0;6;3;6;1
22;7;1;1;0;0;1;5;5;2;4
39;6;0;2;1;0;1;3;5;4;1
49;0;0;0;1;1;0;10;1;2;5
59;1;1;3;0;1;1;3;3;5;5
33;5;2;1;1;0;0;12;5;1;3
50;0;2;0;1;0;1;10;5;4;2
21;0;1;1;1;0;1;2;4;6;4
47;0;1;0;1;0;1;7;5;4;1
27;9;0;3;0;1;0;4;2;4;4
49;0;1;3;0;0;0;12;1;4;4
38;5;2;1;0;0;1;6;3;2;3
44;4;1;0;0;0;1;7;3;2;3
39;6;2;3;0;1;0;4;4;4;5
36;1;0;1;1;0;0;10;1;1;4
38;9;1;1;0;1;0;7;3;3;1
46;4;2;0;0;0;0;12;5;5;5
29;4;1;3;0;0;0;6;2;5;1
49;3;2;2;1;0;0;12;5;3;5
41;4;1;0;1;0;0;9;4;4;5
54;7;0;0;1;1;1;2;2;2;1
56;4;1;0;1;1;0;12;2;4;4
45;3;2;3;1;1;1;6;2;3;5
30;2;2;3;1;1;1;2;5;6;1
28;9;1;1;1;0;1;4;4;5;3
35;7;0;0;0;0;1;2;1;3;5
40;5;0;2;1;1;0;6;2;6;4
30;2;1;2;1;1;0;5;1;6;5
35;1;1;0;1;0;0;3;1;6;2
57;3;1;3;0;0;0;2;5;1;1
59;1;1;3;0;0;1;7;1;1;4
56;4;0;3;0;0;1;2;2;5;1
42;8;2;1;0;1;1;6;3;5;2
42;0;2;2;0;0;0;10;2;1;2
25;5;0;3;0;0;0;7;5;6;2
22;1;2;3;1;1;0;8;2;4;5
59;7;2;1;0;0;1;12;5;1;2
58;9;2;2;0;0;0;9;3;1;3
21;3;1;1;0;0;1;4;5;2;5
56;7;0;1;0;1;1;7;4;6;3
35;0;0;1;0;1;0;6;1;2;3
57;6;0;1;0;0;1;5;1;4;4
21;8;2;0;0;1;0;4;1;2;1
21;8;1;1;1;1;1;3;4;3;5
25;3;1;3;0;0;0;9;3;2;1
35;9;2;1;1;1;1;11;5;1;5
31;4;1;3;1;1;1;9;5;5;4
47;8;0;3;0;1;0;2;5;3;3
25;3;2;0;0;0;0;8;4;6;3
25;8;0;3;1;0;1;3;4;5;4
44;8;1;3;1;0;1;7;3;4;1
20;10;1;3;0;1;1;6;3;3;3
44;3;2;2;0;1;0;10;5;4;1
21;0;2;0;0;1;1;4;3;3;2
28;1;0;1;1;1;1;2;1;5;3
20;9;2;2;1;0;0;5;5;5;5
23;4;1;1;1;0;0;8;1;4;3
54;4;2;0;0;1;1;11;1;5;3
58;1;2;3;0;1;0;7;2;2;3
52;8;2;0;1;1;1;5;1;3;4
31;4;0;3;0;1;0;4;2;6;4
24;1;2;3;1;1;1;8;4;3;2
20;5;2;1;1;0;1;3;5;4;5
28;3;2;2;1;1;1;11;5;4;2
51;2;2;2;0;0;0;5;4;4;2
28;8;0;2;1;0;1;8;4;6;5
31;4;1;0;1;1;1;7;1;3;1
45;1;2;1;0;1;1;3;3;3;1
60;3;2;2;1;0;1;8;5;4;3
57;6;2;2;1;1;0;9;5;1;5
34;6;2;2;1;0;0;11;3;3;5
33;0;1;0;0;1;0;8;2;4;1
58;8;1;3;1;0;1;5;5;5;1
38;7;1;3;0;0;1;8;4;4;3
46;7;2;0;0;1;1;8;5;1;2
43;7;0;0;1;1;0;6;3;1;2
42;1;1;2;1;1;1;11;5;4;1
42;8;0;1;0;1;1;6;4;3;1
43;4;0;3;1;0;1;11;3;2;2
49;4;2;2;1;0;1;7;2;4;3
23;7;1;0;0;1;0;12;5;3;1
43;0;1;2;0;1;1;12;3;6;5
58;8;0;0;0;1;1;12;2;1;5
21;0;0;0;1;0;0;10;3;4;2
45;1;0;2;1;0;0;4;4;2;5
21;5;1;0;1;1;0;9;4;6;2
32;6;2;2;1;0;0;7;3;3;5
39;6;2;1;0;1;0;5;1;4;4
36;7;1;0;1;1;1;10;2;2;2
26;3;1;2;1;1;1;12;5;2;1
41;5;0;2;1;1;1;10;3;6;1
27;5;2;1;1;0;0;12;4;5;5
27;8;0;1;1;0;0;5;1;1;3
54;10;0;3;1;1;0;10;1;1;3
39;4;0;3;0;0;1;9;1;4;5
59;8;2;3;1;1;0;2;3;4;3
23;1;1;1;1;1;0;9;3;2;3
48;3;1;0;1;0;1;11;5;4;5
35;2;1;2;1;0;0;12;3;5;5
54;10;2;0;0;0;0;3;2;1;1
30;4;2;0;0;0;1;2;4;6;5
50;6;1;2;1;0;1;2;2;6;4
58;2;0;2;1;1;1;3;5;6;2
59;8;1;1;0;1;0;6;1;6;2
49;1;2;1;1;0;0;4;4;2;4
59;5;1;1;1;1;1;11;5;6;3
37;7;2;3;1;1;1;6;3;1;4
